0.0316355 0.0315373 0.0158053 1.2278 
0.0320471 0.031949 0.0159971 1.258 
0.0324026 0.0323045 0.0161899 1.2888 
0.0327831 0.0326849 0.0163836 1.3201 
0.0331715 0.0330734 0.0165782 1.3519 
0.0336207 0.0335227 0.0167738 1.3842 
0.0339914 0.0338933 0.0169703 1.4171 
0.0343377 0.0342396 0.0171678 1.4506 
0.0347409 0.0346428 0.0173663 1.4846 
0.0351812 0.0350832 0.0175657 1.5191 
0.0356171 0.0355192 0.0177661 1.5542 
0.0360292 0.0359313 0.0179674 1.5899 
0.0364007 0.0363027 0.0181697 1.6262 
0.0367886 0.0366907 0.018373 1.6631 
0.0371747 0.0370768 0.0185773 1.7006 
0.0376374 0.0375395 0.0187826 1.7386 
0.0380403 0.0379424 0.0189889 1.7773 
0.0384351 0.0383372 0.0191962 1.8166 
0.0388828 0.0387849 0.0194045 1.8565 
0.0392686 0.0391707 0.0196139 1.8971 
0.0396644 0.0395665 0.0198242 1.9383 
0.0401388 0.0400409 0.0200356 1.9801 
0.0405709 0.0404731 0.020248 2.0226 
0.0409423 0.0408444 0.0204615 2.0658 
0.0414134 0.0413156 0.020676 2.1096 
0.0418687 0.0417709 0.0208916 2.1541 
0.0422859 0.0421881 0.0211083 2.1993 
0.0427301 0.0426323 0.021326 2.2452 
0.0431518 0.043054 0.0215448 2.2918 
0.0436211 0.0435234 0.0217647 2.3391 
0.0440181 0.0439204 0.0219857 2.3872 
0.0444171 0.0443193 0.0222078 2.436 
0.0448907 0.0447929 0.022431 2.4855 
0.0453182 0.0452204 0.0226553 2.5358 
0.045777 0.0456793 0.0228808 2.5868 
0.0462409 0.0461431 0.0231074 2.6386 
0.0466902 0.0465924 0.0233352 2.6912 
0.0471936 0.0470959 0.0235641 2.7445 
0.047638 0.0475403 0.0237942 2.7987 
0.0480617 0.0479639 0.0240255 2.8537 
0.04854 0.0484423 0.0242579 2.9095 
0.0490572 0.0489596 0.0244916 2.9661 
0.0494805 0.0493828 0.0247264 3.0236 
0.0499994 0.0499018 0.0249625 3.0819 
0.0504863 0.0503887 0.0251998 3.1411 
0.0509194 0.0508218 0.0254384 3.2012 
0.0513792 0.0512815 0.0256782 3.2622 
0.0518448 0.0517471 0.0259193 3.3241 
0.0523864 0.0522888 0.0261617 3.3868 
0.0528918 0.0527942 0.0264053 3.4505 
0.0533978 0.0533002 0.0266502 3.5151 
0.0538057 0.0537081 0.0268965 3.5808 
0.0543754 0.0542779 0.0271441 3.6473 
0.0548829 0.0547854 0.027393 3.7148 
0.0553307 0.0552332 0.0276433 3.7834 
0.0558797 0.0557822 0.0278949 3.8529 
0.056312 0.0562144 0.0281479 3.9235 
0.0568219 0.0567243 0.0284023 3.9951 
0.0573811 0.0572836 0.0286581 4.0677 
0.0578623 0.0577648 0.0289153 4.1414 
0.0583726 0.0582751 0.029174 4.2162 
0.0589292 0.0588317 0.0294341 4.292 
0.0594391 0.0593416 0.0296956 4.369 
0.0599857 0.0598882 0.0299587 4.4471 
0.0605228 0.0604253 0.0302232 4.5263 
0.0610742 0.0609768 0.0304893 4.6067 
0.0615941 0.0614967 0.0307568 4.6883 
0.0620673 0.0619698 0.0310259 4.7711 
0.062603 0.0625055 0.0312966 4.8551 
0.0631623 0.0630649 0.0315688 4.9403 
0.0637309 0.0636334 0.0318427 5.0267 
0.064306 0.0642086 0.0321181 5.1144 
0.0648656 0.0647682 0.0323951 5.2034 
0.0653867 0.0652892 0.0326738 5.2937 
0.0659857 0.0658883 0.0329542 5.3853 
0.0664837 0.0663863 0.0332363 5.4783 
0.0670866 0.0669892 0.03352 5.5726 
0.0676856 0.0675882 0.0338055 5.6683 
0.0682374 0.06814 0.0340927 5.7654 
0.0687668 0.0686694 0.0343816 5.864 
0.0693499 0.0692525 0.0346723 5.964 
0.0699645 0.0698671 0.0349649 6.0654 
0.07052 0.0704226 0.0352592 6.1684 
0.0712012 0.0711039 0.0355554 6.2728 
0.07178 0.0716827 0.0358535 6.3788 
0.0723749 0.0722776 0.0361534 6.4864 
0.0730066 0.0729093 0.0364552 6.5955 
0.0735289 0.0734315 0.036759 6.7064 
0.0741884 0.0740911 0.0370647 6.8188 
0.074769 0.0746717 0.0373724 6.9329 
0.0754082 0.0753109 0.0376821 7.0487 
0.076073 0.0759756 0.0379938 7.1662 
0.0766451 0.0765477 0.0383076 7.2855 
0.0772526 0.0771552 0.0386234 7.4066 
0.0779734 0.0778762 0.0389413 7.5294 
0.078593 0.0784957 0.0392614 7.6541 
0.0792431 0.0791458 0.0395836 7.7807 
0.079844 0.0797467 0.039908 7.9092 
0.0805453 0.080448 0.0402346 8.0396 
0.0812164 0.0811191 0.0405634 8.172 
0.0818381 0.0817408 0.0408945 8.3064 
0.0824678 0.0823705 0.0412279 8.4429 
0.083153 0.0830556 0.0415635 8.5814 
