1.66238e-08 0.00628309 
1.32984e-07 0.0125662 
4.48772e-07 0.0188493 
1.06353e-06 0.0251323 
2.07649e-06 0.0314154 
3.58635e-06 0.0376985 
5.69097e-06 0.0439816 
8.48706e-06 0.0502647 
1.20697e-05 0.0565478 
1.6532e-05 0.0628309 
2.19645e-05 0.0691139 
2.84546e-05 0.075397 
3.60861e-05 0.0816801 
4.49385e-05 0.0879632 
5.50866e-05 0.0942463 
6.65995e-05 0.100529 
7.95403e-05 0.106812 
9.39656e-05 0.113096 
0.000109925 0.119379 
0.000127459 0.125662 
0.000146603 0.131945 
0.000167381 0.138228 
0.00018981 0.144511 
0.000213899 0.150794 
0.000239647 0.157077 
0.000267043 0.16336 
0.000296071 0.169643 
0.000326705 0.175926 
0.00035891 0.182209 
0.000392647 0.188493 
0.000427866 0.194776 
0.000464516 0.201059 
0.000502537 0.207342 
0.000541865 0.213625 
0.000582435 0.219908 
0.000624176 0.226191 
0.000667018 0.232474 
0.000710887 0.238757 
0.00075571 0.24504 
0.000801414 0.251323 
0.000847929 0.257606 
0.000895183 0.26389 
0.000943109 0.270173 
0.000991642 0.276456 
0.00104072 0.282739 
0.00109029 0.289022 
0.00114028 0.295305 
0.00119066 0.301588 
0.00124137 0.307871 
0.00129238 0.314154 
0.00134364 0.320437 
0.00139512 0.32672 
0.00144678 0.333004 
0.00149861 0.339287 
0.00155059 0.34557 
0.00160268 0.351853 
0.00165488 0.358136 
0.00170717 0.364419 
0.00175954 0.370702 
0.001812 0.376985 
0.00186452 0.383268 
0.00191712 0.389551 
0.00196978 0.395834 
0.00202252 0.402117 
0.00207533 0.408401 
0.00212822 0.414684 
0.00218119 0.420967 
0.00223426 0.42725 
0.00228743 0.433533 
0.0023407 0.439816 
0.00239409 0.446099 
0.0024476 0.452382 
0.00250125 0.458665 
0.00255504 0.464948 
0.00260898 0.471231 
0.00266308 0.477514 
0.00271735 0.483798 
0.0027718 0.490081 
0.00282644 0.496364 
0.00288128 0.502647 
0.00293632 0.50893 
0.00299158 0.515213 
0.00304705 0.521496 
0.00310275 0.527779 
0.00315869 0.534062 
0.00321486 0.540345 
0.00327128 0.546628 
0.00332795 0.552912 
0.00338487 0.559195 
0.00344205 0.565478 
0.00349949 0.571761 
0.0035572 0.578044 
0.00361518 0.584327 
0.00367344 0.59061 
0.00373196 0.596893 
0.00379076 0.603176 
0.00384984 0.609459 
0.0039092 0.615742 
0.00396883 0.622025 
0.00402875 0.628309 
0.00408895 0.634592 
0.00414942 0.640875 
0.00421018 0.647158 
0.00427122 0.653441 
0.00433254 0.659724 
0.00439414 0.666007 
0.00445602 0.67229 
0.00451818 0.678573 
0.00458061 0.684856 
0.00464332 0.691139 
0.0047063 0.697422 
0.00476956 0.703706 
0.00483309 0.709989 
0.00489689 0.716272 
0.00496096 0.722555 
0.0050253 0.728838 
0.00508991 0.735121 
0.00515479 0.741404 
0.00521993 0.747687 
0.00528533 0.75397 
0.005351 0.760253 
0.00541693 0.766536 
0.00548312 0.772819 
0.00554958 0.779103 
0.00561629 0.785386 
0.00568326 0.791669 
0.00575048 0.797952 
0.00581796 0.804235 
0.0058857 0.810518 
0.00595369 0.816801 
0.00602194 0.823084 
0.00609044 0.829367 
0.00615918 0.83565 
0.00622818 0.841933 
0.00629743 0.848217 
0.00636693 0.8545 
0.00643668 0.860783 
0.00650667 0.867066 
0.00657691 0.873349 
0.0066474 0.879632 
0.00671813 0.885915 
0.0067891 0.892198 
0.00686032 0.898481 
0.00693178 0.904764 
0.00700348 0.911047 
0.00707543 0.91733 
0.00714761 0.923614 
0.00722004 0.929897 
0.0072927 0.93618 
0.00736561 0.942463 
0.00743875 0.948746 
0.00751213 0.955029 
0.00758574 0.961312 
0.00765959 0.967595 
0.00773368 0.973878 
0.007808 0.980161 
0.00788256 0.986444 
0.00795735 0.992727 
0.00803238 0.999011 
0.00810763 1.00529 
0.00818312 1.01158 
0.00825884 1.01786 
0.0083348 1.02414 
0.00841098 1.03043 
0.0084874 1.03671 
0.00856404 1.04299 
0.00864092 1.04928 
0.00871802 1.05556 
0.00879536 1.06184 
0.00887292 1.06812 
0.00895071 1.07441 
0.00902873 1.08069 
0.00910698 1.08697 
0.00918545 1.09326 
0.00926415 1.09954 
0.00934308 1.10582 
0.00942223 1.11211 
0.00950161 1.11839 
0.00958122 1.12467 
0.00966105 1.13096 
0.0097411 1.13724 
0.00982139 1.14352 
0.00990189 1.1498 
0.00998262 1.15609 
0.0100636 1.16237 
0.0101448 1.16865 
0.0102262 1.17494 
0.0103078 1.18122 
0.0103896 1.1875 
0.0104717 1.19379 
0.010554 1.20007 
0.0106365 1.20635 
0.0107193 1.21264 
0.0108022 1.21892 
0.0108854 1.2252 
0.0109688 1.23148 
0.0110525 1.23777 
0.0111363 1.24405 
0.0112204 1.25033 
0.0113047 1.25662 
0.0113892 1.2629 
0.011474 1.26918 
0.0115589 1.27547 
0.0116441 1.28175 
0.0117295 1.28803 
0.0118152 1.29432 
0.011901 1.3006 
0.0119871 1.30688 
0.0120734 1.31316 
0.0121599 1.31945 
0.0122467 1.32573 
0.0123336 1.33201 
0.0124208 1.3383 
0.0125082 1.34458 
0.0125959 1.35086 
0.0126837 1.35715 
0.0127718 1.36343 
0.0128601 1.36971 
0.0129487 1.376 
0.0130374 1.38228 
0.0131264 1.38856 
0.0132156 1.39484 
0.013305 1.40113 
0.0133946 1.40741 
0.0134845 1.41369 
0.0135746 1.41998 
0.0136649 1.42626 
0.0137555 1.43254 
0.0138462 1.43883 
0.0139372 1.44511 
0.0140285 1.45139 
0.0141199 1.45768 
0.0142116 1.46396 
0.0143035 1.47024 
0.0143956 1.47653 
0.014488 1.48281 
0.0145805 1.48909 
0.0146733 1.49537 
0.0147664 1.50166 
0.0148596 1.50794 
0.0149531 1.51422 
0.0150468 1.52051 
0.0151408 1.52679 
0.015235 1.53307 
0.0153294 1.53936 
0.015424 1.54564 
0.0155189 1.55192 
0.015614 1.55821 
0.0157093 1.56449 
0.0158049 1.57077 
0.0159007 1.57705 
0.0159967 1.58334 
0.016093 1.58962 
0.0161895 1.5959 
0.0162862 1.60219 
0.0163832 1.60847 
0.0164804 1.61475 
0.0165778 1.62104 
0.0166755 1.62732 
0.0167734 1.6336 
0.0168715 1.63989 
0.0169699 1.64617 
0.0170685 1.65245 
0.0171674 1.65873 
0.0172665 1.66502 
0.0173658 1.6713 
0.0174654 1.67758 
0.0175652 1.68387 
0.0176653 1.69015 
0.0177656 1.69643 
0.0178662 1.70272 
0.017967 1.709 
0.018068 1.71528 
0.0181693 1.72157 
0.0182708 1.72785 
0.0183726 1.73413 
0.0184746 1.74041 
0.0185769 1.7467 
0.0186794 1.75298 
0.0187822 1.75926 
0.0188852 1.76555 
0.0189885 1.77183 
0.019092 1.77811 
0.0191958 1.7844 
0.0192998 1.79068 
0.0194041 1.79696 
0.0195086 1.80325 
0.0196134 1.80953 
0.0197184 1.81581 
0.0198237 1.82209 
0.0199293 1.82838 
0.0200351 1.83466 
0.0201412 1.84094 
0.0202475 1.84723 
0.0203541 1.85351 
0.020461 1.85979 
0.0205681 1.86608 
0.0206755 1.87236 
0.0207832 1.87864 
0.0208911 1.88493 
0.0209993 1.89121 
0.0211077 1.89749 
0.0212165 1.90377 
0.0213255 1.91006 
0.0214347 1.91634 
0.0215443 1.92262 
0.0216541 1.92891 
0.0217641 1.93519 
0.0218745 1.94147 
0.0219851 1.94776 
0.022096 1.95404 
0.0222072 1.96032 
0.0223187 1.96661 
0.0224304 1.97289 
0.0225425 1.97917 
0.0226548 1.98545 
0.0227674 1.99174 
0.0228802 1.99802 
0.0229934 2.0043 
0.0231068 2.01059 
0.0232206 2.01687 
0.0233346 2.02315 
0.0234489 2.02944 
0.0235635 2.03572 
0.0236784 2.042 
0.0237936 2.04829 
0.0239091 2.05457 
0.0240248 2.06085 
0.0241409 2.06714 
0.0242573 2.07342 
0.024374 2.0797 
0.024491 2.08598 
0.0246082 2.09227 
0.0247258 2.09855 
0.0248437 2.10483 
0.0249619 2.11112 
0.0250804 2.1174 
0.0251992 2.12368 
0.0253183 2.12997 
0.0254378 2.13625 
0.0255575 2.14253 
0.0256776 2.14882 
0.0257979 2.1551 
0.0259186 2.16138 
0.0260397 2.16766 
0.026161 2.17395 
0.0262826 2.18023 
0.0264046 2.18651 
0.0265269 2.1928 
0.0266496 2.19908 
0.0267725 2.20536 
0.0268958 2.21165 
0.0270194 2.21793 
0.0271434 2.22421 
0.0272677 2.2305 
0.0273923 2.23678 
0.0275173 2.24306 
0.0276426 2.24934 
0.0277682 2.25563 
0.0278942 2.26191 
0.0280205 2.26819 
0.0281472 2.27448 
0.0282742 2.28076 
0.0284016 2.28704 
0.0285293 2.29333 
0.0286574 2.29961 
0.0287858 2.30589 
0.0289146 2.31218 
0.0290437 2.31846 
0.0291732 2.32474 
0.0293031 2.33102 
0.0294333 2.33731 
0.0295639 2.34359 
0.0296949 2.34987 
0.0298262 2.35616 
0.0299579 2.36244 
0.03009 2.36872 
0.0302224 2.37501 
0.0303553 2.38129 
0.0304885 2.38757 
0.030622 2.39386 
0.030756 2.40014 
0.0308904 2.40642 
0.0310251 2.4127 
0.0311602 2.41899 
0.0312958 2.42527 
0.0314317 2.43155 
0.031568 2.43784 
0.0317047 2.44412 
0.0318418 2.4504 
0.0319793 2.45669 
0.0321172 2.46297 
0.0322555 2.46925 
0.0323943 2.47554 
0.0325334 2.48182 
0.032673 2.4881 
0.0328129 2.49438 
0.0329533 2.50067 
0.0330941 2.50695 
0.0332354 2.51323 
0.033377 2.51952 
0.0335191 2.5258 
0.0336616 2.53208 
0.0338045 2.53837 
0.0339479 2.54465 
0.0340917 2.55093 
0.034236 2.55722 
0.0343807 2.5635 
0.0345258 2.56978 
0.0346714 2.57606 
0.0348174 2.58235 
0.0349639 2.58863 
0.0351108 2.59491 
0.0352582 2.6012 
0.0354061 2.60748 
0.0355544 2.61376 
0.0357032 2.62005 
0.0358525 2.62633 
0.0360022 2.63261 
0.0361524 2.6389 
0.0363031 2.64518 
0.0364542 2.65146 
0.0366058 2.65775 
0.036758 2.66403 
0.0369106 2.67031 
0.0370637 2.67659 
0.0372173 2.68288 
0.0373714 2.68916 
0.0375259 2.69544 
0.037681 2.70173 
0.0378366 2.70801 
0.0379927 2.71429 
0.0381494 2.72058 
0.0383065 2.72686 
0.0384641 2.73314 
0.0386223 2.73943 
0.038781 2.74571 
0.0389402 2.75199 
0.0391 2.75827 
0.0392603 2.76456 
0.0394211 2.77084 
0.0395825 2.77712 
0.0397444 2.78341 
0.0399068 2.78969 
0.0400699 2.79597 
0.0402334 2.80226 
0.0403975 2.80854 
0.0405622 2.81482 
0.0407275 2.82111 
0.0408933 2.82739 
0.0410597 2.83367 
0.0412267 2.83995 
0.0413942 2.84624 
0.0415623 2.85252 
0.041731 2.8588 
0.0419004 2.86509 
0.0420703 2.87137 
0.0422408 2.87765 
0.0424119 2.88394 
0.0425836 2.89022 
0.0427559 2.8965 
0.0429288 2.90279 
0.0431024 2.90907 
0.0432766 2.91535 
0.0434514 2.92163 
0.0436268 2.92792 
0.0438028 2.9342 
0.0439796 2.94048 
0.0441569 2.94677 
0.0443349 2.95305 
0.0445135 2.95933 
0.0446928 2.96562 
0.0448728 2.9719 
0.0450534 2.97818 
0.0452347 2.98447 
0.0454167 2.99075 
0.0455993 2.99703 
0.0457827 3.00331 
0.0459667 3.0096 
0.0461514 3.01588 
0.0463368 3.02216 
0.0465229 3.02845 
0.0467097 3.03473 
0.0468973 3.04101 
0.0470855 3.0473 
0.0472745 3.05358 
0.0474641 3.05986 
0.0476546 3.06615 
0.0478457 3.07243 
0.0480376 3.07871 
0.0482302 3.08499 
0.0484236 3.09128 
0.0486178 3.09756 
0.0488127 3.10384 
0.0490084 3.11013 
0.0492048 3.11641 
0.049402 3.12269 
0.0496 3.12898 
0.0497988 3.13526 
0.0499984 3.14154 
0.0501988 3.14783 
0.0504 3.15411 
0.050602 3.16039 
0.0508049 3.16667 
0.0510085 3.17296 
0.051213 3.17924 
0.0514183 3.18552 
0.0516244 3.19181 
0.0518314 3.19809 
0.0520393 3.20437 
0.052248 3.21066 
0.0524576 3.21694 
0.052668 3.22322 
0.0528794 3.22951 
0.0530916 3.23579 
0.0533047 3.24207 
0.0535187 3.24836 
0.0537336 3.25464 
0.0539494 3.26092 
0.0541661 3.2672 
0.0543838 3.27349 
0.0546024 3.27977 
0.0548219 3.28605 
0.0550424 3.29234 
0.0552638 3.29862 
0.0554862 3.3049 
0.0557095 3.31119 
0.0559338 3.31747 
0.0561592 3.32375 
0.0563854 3.33004 
0.0566127 3.33632 
0.056841 3.3426 
0.0570703 3.34888 
0.0573006 3.35517 
0.057532 3.36145 
0.0577644 3.36773 
