# Writing results to file
# X domain: [0.685398,0.885398]
# Y domain: [0.9,1.1]
# Grid size (X x Y): 50 x 200
# Roots found: 398
# Compute time: 6976 ms
# Data Column layout: {r_0,z_0,r_bl,z_bl,r_br,z_br}
0.800646 0.948 0.801398 0.948 0.689398 0.948 
0.800646 0.948 0.689398 0.948 0.801398 0.948 
0.800664 0.949 0.801398 0.949 0.689398 0.949 
0.800664 0.949 0.689398 0.949 0.801398 0.949 
0.800683 0.95 0.801398 0.95 0.689398 0.95 
0.800683 0.95 0.689398 0.95 0.801398 0.95 
0.800702 0.951 0.801398 0.951 0.689398 0.951 
0.800702 0.951 0.689398 0.951 0.801398 0.951 
0.80072 0.952 0.801398 0.952 0.689398 0.952 
0.80072 0.952 0.689398 0.952 0.801398 0.952 
0.800739 0.953 0.801398 0.953 0.689398 0.953 
0.800739 0.953 0.689398 0.953 0.801398 0.953 
0.800758 0.954 0.801398 0.954 0.689398 0.954 
0.800758 0.954 0.689398 0.954 0.801398 0.954 
0.800776 0.955 0.801398 0.955 0.689398 0.955 
0.800776 0.955 0.689398 0.955 0.801398 0.955 
0.800795 0.956 0.801398 0.956 0.689398 0.956 
0.800795 0.956 0.689398 0.956 0.801398 0.956 
0.800813 0.957 0.801398 0.957 0.689398 0.957 
0.800813 0.957 0.689398 0.957 0.801398 0.957 
0.800832 0.958 0.801398 0.958 0.689398 0.958 
0.800832 0.958 0.689398 0.958 0.801398 0.958 
0.80085 0.959 0.801398 0.959 0.689398 0.959 
0.80085 0.959 0.689398 0.959 0.801398 0.959 
0.800869 0.96 0.801398 0.96 0.689398 0.96 
0.800869 0.96 0.689398 0.96 0.801398 0.96 
0.800887 0.961 0.801398 0.961 0.689398 0.961 
0.800887 0.961 0.689398 0.961 0.801398 0.961 
0.800905 0.962 0.801398 0.962 0.689398 0.962 
0.800905 0.962 0.689398 0.962 0.801398 0.962 
0.800924 0.963 0.801398 0.963 0.689398 0.963 
0.800924 0.963 0.689398 0.963 0.801398 0.963 
0.800942 0.964 0.801398 0.964 0.689398 0.964 
0.800942 0.964 0.689398 0.964 0.801398 0.964 
0.800961 0.965 0.801398 0.965 0.689398 0.965 
0.800961 0.965 0.689398 0.965 0.801398 0.965 
0.800979 0.966 0.801398 0.966 0.689398 0.966 
0.800979 0.966 0.689398 0.966 0.801398 0.966 
0.800997 0.967 0.801398 0.967 0.689398 0.967 
0.800997 0.967 0.689398 0.967 0.801398 0.967 
0.801015 0.968 0.801398 0.968 0.689398 0.968 
0.801015 0.968 0.689398 0.968 0.801398 0.968 
0.801034 0.969 0.801398 0.969 0.689398 0.969 
0.801034 0.969 0.689398 0.969 0.801398 0.969 
0.801052 0.97 0.801398 0.97 0.689398 0.97 
0.801052 0.97 0.689398 0.97 0.801398 0.97 
0.80107 0.971 0.801398 0.971 0.689398 0.971 
0.80107 0.971 0.689398 0.971 0.801398 0.971 
0.801088 0.972 0.801398 0.972 0.689398 0.972 
0.801088 0.972 0.689398 0.972 0.801398 0.972 
0.801107 0.973 0.801398 0.973 0.689398 0.973 
0.801107 0.973 0.689398 0.973 0.801398 0.973 
0.801125 0.974 0.801398 0.974 0.689398 0.974 
0.801125 0.974 0.689398 0.974 0.801398 0.974 
0.801143 0.975 0.801398 0.975 0.689398 0.975 
0.801143 0.975 0.689398 0.975 0.801398 0.975 
0.801161 0.976 0.801398 0.976 0.689398 0.976 
0.801161 0.976 0.689398 0.976 0.801398 0.976 
0.801179 0.977 0.801398 0.977 0.689398 0.977 
0.801179 0.977 0.689398 0.977 0.801398 0.977 
0.801197 0.978 0.801398 0.978 0.689398 0.978 
0.801197 0.978 0.689398 0.978 0.801398 0.978 
0.801215 0.979 0.801398 0.979 0.689398 0.979 
0.801215 0.979 0.689398 0.979 0.801398 0.979 
0.801233 0.98 0.801398 0.98 0.689398 0.98 
0.801233 0.98 0.689398 0.98 0.801398 0.98 
0.801251 0.981 0.801398 0.981 0.689398 0.981 
0.801251 0.981 0.689398 0.981 0.801398 0.981 
0.801269 0.982 0.801398 0.982 0.689398 0.982 
0.801269 0.982 0.689398 0.982 0.801398 0.982 
0.801287 0.983 0.801398 0.983 0.689398 0.983 
0.801287 0.983 0.689398 0.983 0.801398 0.983 
0.801305 0.984 0.801398 0.984 0.689398 0.984 
0.801305 0.984 0.689398 0.984 0.801398 0.984 
0.801323 0.985 0.801398 0.985 0.689398 0.985 
0.801323 0.985 0.689398 0.985 0.801398 0.985 
0.801341 0.986 0.801398 0.986 0.689398 0.986 
0.801341 0.986 0.689398 0.986 0.801398 0.986 
0.801359 0.987 0.801398 0.987 0.689398 0.987 
0.801359 0.987 0.689398 0.987 0.801398 0.987 
0.801377 0.988 0.801398 0.988 0.689398 0.988 
0.801377 0.988 0.689398 0.988 0.801398 0.988 
0.801395 0.989 0.801398 0.989 0.689398 0.989 
0.801395 0.989 0.689398 0.989 0.801398 0.989 
0.801413 0.99 0.801398 0.99 0.805398 0.99 
0.801431 0.991 0.805398 0.991 0.689398 0.991 
0.801431 0.991 0.689398 0.991 0.805398 0.991 
0.801449 0.992 0.805398 0.992 0.689398 0.992 
0.801449 0.992 0.689398 0.992 0.805398 0.992 
0.801467 0.993 0.805398 0.993 0.689398 0.993 
0.801467 0.993 0.689398 0.993 0.805398 0.993 
0.801484 0.994 0.805398 0.994 0.689398 0.994 
0.801484 0.994 0.689398 0.994 0.805398 0.994 
0.801502 0.995 0.805398 0.995 0.689398 0.995 
0.801502 0.995 0.689398 0.995 0.805398 0.995 
0.80152 0.996 0.805398 0.996 0.689398 0.996 
0.80152 0.996 0.689398 0.996 0.805398 0.996 
0.801538 0.997 0.805398 0.997 0.689398 0.997 
0.801538 0.997 0.689398 0.997 0.805398 0.997 
0.801556 0.998 0.805398 0.998 0.689398 0.998 
0.801556 0.998 0.689398 0.998 0.805398 0.998 
0.801573 0.999 0.805398 0.999 0.689398 0.999 
0.801573 0.999 0.689398 0.999 0.805398 0.999 
0.801591 1 0.805398 1 0.689398 1 
0.801591 1 0.689398 1 0.805398 1 
0.801609 1.001 0.805398 1.001 0.689398 1.001 
0.801609 1.001 0.689398 1.001 0.805398 1.001 
0.801627 1.002 0.805398 1.002 0.689398 1.002 
0.801627 1.002 0.689398 1.002 0.805398 1.002 
0.801644 1.003 0.805398 1.003 0.689398 1.003 
0.801644 1.003 0.689398 1.003 0.805398 1.003 
0.801662 1.004 0.805398 1.004 0.689398 1.004 
0.801662 1.004 0.689398 1.004 0.805398 1.004 
0.80168 1.005 0.805398 1.005 0.689398 1.005 
0.80168 1.005 0.689398 1.005 0.805398 1.005 
0.801697 1.006 0.805398 1.006 0.689398 1.006 
0.801697 1.006 0.689398 1.006 0.805398 1.006 
0.801715 1.007 0.805398 1.007 0.689398 1.007 
0.801715 1.007 0.689398 1.007 0.805398 1.007 
0.801733 1.008 0.805398 1.008 0.689398 1.008 
0.801733 1.008 0.689398 1.008 0.805398 1.008 
0.80175 1.009 0.805398 1.009 0.689398 1.009 
0.80175 1.009 0.689398 1.009 0.805398 1.009 
0.801768 1.01 0.805398 1.01 0.689398 1.01 
0.801768 1.01 0.689398 1.01 0.805398 1.01 
0.801785 1.011 0.805398 1.011 0.689398 1.011 
0.801785 1.011 0.689398 1.011 0.805398 1.011 
0.801803 1.012 0.805398 1.012 0.689398 1.012 
0.801803 1.012 0.689398 1.012 0.805398 1.012 
